file,se_mean,se_std,se_p95,flatness_mean,flatness_std,flatness_p95,te_rms,mse_env,harm_ratio,domain,OAAS1,OAAS2,OAAS3
LongIsolation__SW__02.wav,4.375245315750754,1.3305066821063145,6.75774176825501,0.0010624416060567,0.0020176612214306,0.0047447291548724,13.958120091135632,10.381181104362003,0.1261536834120494,vocalization,0.2875413860996189,2.131835247360742,0.1346922695371173
MissedNursing__SW__01.wav,5.384237005357557,0.896762098309345,6.695771945716382,0.0013202227097492,0.0012854782333796,0.0032878167113194,13.969853323712238,10.635109844878691,0.1504986894892169,vocalization,-0.113320859891498,2.740464094052476,0.1468041776667622
MissedNursing__SW__02.wav,5.387049024393142,0.8984307295782876,6.70412047968207,0.0013275015122125,0.0013005989733334,0.0033258757600452,13.969121399691442,10.591166696723873,0.1507658048797325,vocalization,-0.1071526877108738,2.728327665559757,0.1405980155977676
NegativeConditioning__SW__01.wav,3.1755103769887127,0.581311096612384,4.085634861386134,0.0001433645455435,0.0001253092212242,0.0003749464421273,13.99896149874563,10.382394789047584,0.3064968585610607,vocalization,-1.6115699490083664,0.0792350099618692,0.042233567451418
NegativeConditioning__SW__02.wav,3.176686988884972,0.5754802824443229,4.078613941513919,0.0001433808457889,0.0001248504019347,0.0003773702421638,13.999005230697565,10.418907210059142,0.3035012824384733,vocalization,-1.62030377729019,0.1020999198419652,0.0490162706473327
NovelObject__SW__01.wav,3.9520388010063376,1.3842657810028116,6.843199406869436,0.0005255452375414,0.000775752265106,0.00214846001305,13.9901741526633,10.336636899249216,0.3286014285228871,vocalization,0.216452309588236,1.0989827816242983,-0.0350640291613968
NovelObject__SW__02.wav,3.9566300273235937,1.3878719344903605,6.849644505840035,0.0005236824958526,0.0007694173128551,0.0021561630396336,13.990770804140984,10.334755404667916,0.3249491272305826,vocalization,0.224085940569229,1.116648887918128,-0.0303240236323314
PositiveConditioning__SW__01.wav,3.23531992962322,0.5631310276430044,4.0325540867565,0.0001345459055974,0.0001297431034262,0.0003823122129331,14.004866375522951,10.439221061743256,0.2670314490926363,vocalization,-1.6288973252546903,0.2733971687476041,0.1003686077749693
PositiveConditioning__SW__02.wav,3.2356571820934628,0.5632818212334187,4.037813250463109,0.0001348268161131,0.0001295888868898,0.0003744203712963,14.005000128297947,10.453670050501657,0.2668047230579415,vocalization,-1.6275556554743809,0.2805071879155043,0.1020889509537426
Restrain__SW__01.wav,5.587159382406031,1.2643074260926197,7.308114241343854,0.0041189232127974,0.0055430064022102,0.0138790314198625,13.81157313511609,9.774435913696363,0.0653722050763741,vocalization,0.7580423219050108,3.035057111615391,-0.1028619439210101
Restrain__SW__02.wav,5.546612921196742,1.3041030045357904,7.28760184174892,0.0044167505710392,0.006952297801741,0.0143996279306727,13.804489561410836,9.754277534774316,0.0654111139848474,vocalization,0.829310220399046,2.985981894112458,-0.1235678710909554
Run__SW__01.wav,4.445584751091485,0.7751606279444392,5.460674344048201,0.0002710994064506,0.00042980438597,0.0008387554118623,13.88045120764894,10.228654146481666,0.0975964289687345,vocalization,-0.7965101039324537,1.9810930271926936,0.0636948548834376
Run__SW__02.wav,4.444228582311934,0.7756547007938387,5.464159034204156,0.0002707579010542,0.0004318655084471,0.0008221117171777,13.881689563871346,10.247541818344054,0.0953243304354541,vocalization,-0.7948146084353976,1.9957086081506952,0.0696788100341269
ShortIsolation__SW__01.wav,4.037331647329291,1.2351987834757263,6.7402274819603925,0.0005833035869842,0.0011745145943585,0.0027660908470526,13.97259612321199,10.240555058867567,0.133082566053108,vocalization,0.0828167734616437,1.846764320874256,0.1244169251414676
ShortIsolation__SW__02.wav,4.051590076119125,1.2099047333829331,6.7378938813434495,0.0005825575273588,0.0012057825480947,0.0027898149849092,13.974626635622544,10.247101860363038,0.1252164616581677,vocalization,0.0572253964670032,1.886243959261348,0.1337161581697182
ShortReunion__SW__01.wav,5.621359387432132,0.988441487564118,6.8314153568059774,0.0048413725565159,0.0045143208625003,0.0133563397241862,13.98307493232888,10.803894449243414,0.0995733637389297,vocalization,0.3374940284454479,3.1051500427349463,0.2221975053199616
ShortReunion__SW__02.wav,5.61773276894566,0.9874365962340954,6.833374845006416,0.0048243482801563,0.004487084799324,0.0133391471466252,13.982206346270926,10.784007773168137,0.1008506927552964,vocalization,0.3349752384611582,3.092357559691321,0.2174224385354086
Surprise__SW__01.wav,3.982213270232746,0.9481720509383484,5.639299071135338,0.0002672436973147,0.0004909401489336,0.0012260031186552,13.988551278036429,10.73925777982311,0.292814986746628,vocalization,-0.6391467493080365,1.117535111020706,0.0579405611954019
